player_name,slug,player_status,season_year,season_start_year,season_age,team_name_abbr,pos,season_g,season_mp,season_pts,season_trb,season_ast,season_stl,season_blk,season_ppg,season_rpg,season_apg,season_per,season_ts_pct,season_ws,season_ws_per48,season_bpm,season_vorp,season_obpm,season_dbpm,season_fg_pct,season_efg_pct
Chris Paul,paulch01,historical,2005-06,2005,20.0,NOK,PG,78.0,2808.0,1258.0,400.0,611.0,175.0,6.0,16.128205128205128,5.128205128205129,7.833333333333333,22.1,0.546,10.4,0.178,5.2,5.1,3.0,2.2,0.43,0.456
Chris Paul,paulch01,historical,2006-07,2006,21.0,NOK,PG,64.0,2353.0,1104.0,280.0,569.0,118.0,3.0,17.25,4.375,8.890625,22.0,0.537,8.8,0.179,5.0,4.2,3.6,1.4,0.437,0.466
Chris Paul,paulch01,historical,2007-08,2007,22.0,NOH,PG,80.0,3006.0,1684.0,321.0,925.0,217.0,4.0,21.05,4.0125,11.5625,28.3,0.576,17.8,0.284,10.4,9.3,7.2,3.2,0.488,0.524
Chris Paul,paulch01,historical,2008-09,2008,23.0,NOH,PG,78.0,3002.0,1781.0,432.0,861.0,216.0,10.0,22.833333333333332,5.538461538461538,11.038461538461538,30.0,0.599,18.3,0.292,11.0,9.9,7.2,3.8,0.503,0.528
Chris Paul,paulch01,historical,2009-10,2009,24.0,NOH,PG,45.0,1712.0,841.0,191.0,480.0,96.0,8.0,18.68888888888889,4.2444444444444445,10.666666666666666,23.7,0.584,7.3,0.204,6.2,3.5,4.6,1.6,0.493,0.534
Chris Paul,paulch01,historical,2010-11,2010,25.0,NOH,PG,80.0,2880.0,1268.0,327.0,782.0,188.0,5.0,15.85,4.0875,9.775,23.7,0.578,13.9,0.232,7.1,6.7,4.4,2.8,0.463,0.502
Chris Paul,paulch01,historical,2011-12,2011,26.0,LAC,PG,60.0,2181.0,1189.0,213.0,543.0,152.0,4.0,19.816666666666666,3.55,9.05,27.0,0.581,12.7,0.278,9.2,6.1,6.7,2.4,0.478,0.522
Chris Paul,paulch01,historical,2012-13,2012,27.0,LAC,PG,70.0,2335.0,1186.0,262.0,678.0,169.0,10.0,16.942857142857143,3.742857142857143,9.685714285714285,26.4,0.594,13.9,0.287,8.8,6.4,6.4,2.4,0.481,0.526
Chris Paul,paulch01,historical,2013-14,2013,28.0,LAC,PG,62.0,2171.0,1185.0,268.0,663.0,154.0,4.0,19.112903225806452,4.32258064516129,10.693548387096774,25.9,0.58,12.2,0.27,8.6,5.8,6.0,2.6,0.467,0.511
Chris Paul,paulch01,historical,2014-15,2014,29.0,LAC,PG,82.0,2857.0,1564.0,376.0,838.0,156.0,15.0,19.073170731707318,4.585365853658536,10.21951219512195,26.0,0.596,16.1,0.27,8.0,7.2,6.4,1.6,0.485,0.545
Chris Paul,paulch01,historical,2015-16,2015,30.0,LAC,PG,74.0,2420.0,1446.0,310.0,738.0,152.0,13.0,19.54054054054054,4.1891891891891895,9.972972972972974,26.2,0.575,12.7,0.253,7.9,6.0,5.9,2.0,0.462,0.517
Chris Paul,paulch01,historical,2016-17,2016,31.0,LAC,PG,61.0,1921.0,1104.0,304.0,563.0,119.0,8.0,18.098360655737704,4.983606557377049,9.229508196721312,26.2,0.614,10.6,0.264,8.7,5.2,6.3,2.5,0.476,0.555
Chris Paul,paulch01,historical,2017-18,2017,32.0,HOU,PG,58.0,1847.0,1081.0,313.0,457.0,96.0,14.0,18.637931034482758,5.396551724137931,7.879310344827586,24.4,0.604,10.2,0.265,7.1,4.2,5.2,1.8,0.46,0.55
Chris Paul,paulch01,historical,2018-19,2018,33.0,HOU,PG,58.0,1857.0,906.0,265.0,473.0,114.0,18.0,15.620689655172415,4.568965517241379,8.155172413793103,19.7,0.56,6.6,0.172,3.9,2.8,2.7,1.1,0.419,0.508
Chris Paul,paulch01,historical,2019-20,2019,34.0,OKC,PG,70.0,2208.0,1232.0,349.0,472.0,111.0,11.0,17.6,4.985714285714286,6.742857142857143,21.7,0.61,8.9,0.193,4.4,3.5,3.0,1.4,0.489,0.552
Chris Paul,paulch01,historical,2020-21,2020,35.0,PHO,PG,70.0,2199.0,1149.0,312.0,622.0,99.0,19.0,16.414285714285715,4.457142857142857,8.885714285714286,21.4,0.599,9.2,0.201,4.6,3.6,3.5,1.1,0.499,0.557
Chris Paul,paulch01,historical,2021-22,2021,36.0,PHO,PG,65.0,2139.0,958.0,283.0,702.0,121.0,20.0,14.738461538461538,4.3538461538461535,10.8,20.8,0.581,9.4,0.21,5.4,4.0,3.1,2.3,0.493,0.536
Chris Paul,paulch01,historical,2022-23,2022,37.0,PHO,PG,59.0,1889.0,819.0,251.0,524.0,91.0,22.0,13.88135593220339,4.254237288135593,8.88135593220339,17.7,0.555,6.2,0.156,3.2,2.5,2.0,1.2,0.44,0.513
Chris Paul,paulch01,historical,2023-24,2023,38.0,GSW,PG,58.0,1531.0,533.0,225.0,393.0,70.0,6.0,9.189655172413794,3.8793103448275863,6.775862068965517,14.7,0.544,4.3,0.136,1.0,1.2,-0.2,1.2,0.441,0.525
Chris Paul,paulch01,historical,2024-25,2024,39.0,SAS,PG,82.0,2292.0,723.0,296.0,605.0,103.0,22.0,8.817073170731707,3.6097560975609757,7.378048780487805,14.7,0.58,5.7,0.12,0.8,1.6,0.3,0.5,0.427,0.547
Chris Paul,paulch01,historical,2025-26,2025,40.0,LAC,PG,16.0,228.0,47.0,28.0,53.0,11.0,0.0,2.9375,1.75,3.3125,8.2,0.413,0.1,0.016,-4.1,-0.1,-3.9,-0.3,0.321,0.411
Dwyane Wade,wadedw01,historical,2003-04,2003,22.0,MIA,PG,61.0,2126.0,991.0,247.0,275.0,86.0,34.0,16.24590163934426,4.049180327868853,4.508196721311475,17.6,0.53,4.6,0.103,1.4,1.9,1.4,0.1,0.465,0.475
Dwyane Wade,wadedw01,historical,2004-05,2004,23.0,MIA,SG,77.0,2974.0,1854.0,397.0,520.0,121.0,82.0,24.07792207792208,5.1558441558441555,6.753246753246753,23.1,0.561,11.0,0.177,4.6,4.9,3.9,0.7,0.478,0.483
Dwyane Wade,wadedw01,historical,2005-06,2005,24.0,MIA,SG,75.0,2892.0,2040.0,430.0,503.0,146.0,58.0,27.2,5.733333333333333,6.706666666666667,27.6,0.577,14.4,0.239,7.7,7.1,5.9,1.8,0.495,0.499
Dwyane Wade,wadedw01,historical,2006-07,2006,25.0,MIA,SG,51.0,1931.0,1397.0,239.0,384.0,107.0,62.0,27.392156862745097,4.686274509803922,7.529411764705882,28.9,0.583,8.8,0.219,8.2,4.9,6.3,1.8,0.491,0.502
Dwyane Wade,wadedw01,historical,2007-08,2007,26.0,MIA,SG,51.0,1954.0,1254.0,214.0,354.0,87.0,37.0,24.58823529411765,4.196078431372549,6.9411764705882355,21.5,0.549,3.3,0.082,2.9,2.3,3.1,-0.2,0.469,0.48
Dwyane Wade,wadedw01,historical,2008-09,2008,27.0,MIA,SG,79.0,3048.0,2386.0,398.0,589.0,173.0,106.0,30.20253164556962,5.037974683544304,7.455696202531645,30.4,0.574,14.7,0.232,10.6,9.6,8.2,2.4,0.491,0.516
Dwyane Wade,wadedw01,historical,2009-10,2009,28.0,MIA,SG,77.0,2792.0,2045.0,373.0,501.0,142.0,82.0,26.558441558441558,4.8441558441558445,6.5064935064935066,28.0,0.562,13.0,0.224,9.2,7.9,7.1,2.1,0.476,0.5
Dwyane Wade,wadedw01,historical,2010-11,2010,29.0,MIA,SG,76.0,2823.0,1941.0,485.0,346.0,111.0,87.0,25.539473684210527,6.381578947368421,4.552631578947368,25.6,0.581,12.8,0.218,6.6,6.1,5.5,1.1,0.5,0.523
Dwyane Wade,wadedw01,historical,2011-12,2011,30.0,MIA,SG,49.0,1625.0,1082.0,237.0,225.0,82.0,63.0,22.081632653061224,4.836734693877551,4.591836734693878,26.3,0.559,7.7,0.227,7.9,4.0,6.0,1.9,0.497,0.506
Dwyane Wade,wadedw01,historical,2012-13,2012,31.0,MIA,SG,69.0,2391.0,1463.0,344.0,352.0,128.0,56.0,21.202898550724637,4.9855072463768115,5.101449275362318,24.0,0.571,9.6,0.192,4.4,3.8,3.7,0.7,0.521,0.528
Dwyane Wade,wadedw01,historical,2013-14,2013,32.0,MIA,SG,54.0,1775.0,1028.0,241.0,252.0,79.0,29.0,19.037037037037038,4.462962962962963,4.666666666666667,22.0,0.588,5.5,0.149,2.9,2.2,2.9,0.0,0.545,0.551
Dwyane Wade,wadedw01,historical,2014-15,2014,33.0,MIA,SG,62.0,1971.0,1331.0,219.0,299.0,73.0,21.0,21.467741935483872,3.532258064516129,4.82258064516129,21.4,0.534,3.5,0.086,2.1,2.1,3.5,-1.4,0.47,0.483
Dwyane Wade,wadedw01,historical,2015-16,2015,34.0,MIA,SG,74.0,2258.0,1409.0,302.0,344.0,79.0,42.0,19.04054054054054,4.081081081081081,4.648648648648648,20.3,0.517,4.9,0.105,1.9,2.2,2.3,-0.4,0.456,0.459
Dwyane Wade,wadedw01,historical,2016-17,2016,35.0,CHI,SG,60.0,1792.0,1096.0,270.0,228.0,86.0,41.0,18.266666666666666,4.5,3.8,18.5,0.508,3.4,0.09,2.5,2.1,1.6,0.9,0.434,0.457
Dwyane Wade,wadedw01,historical,2017-18,2017,36.0,2TM,SG,67.0,1536.0,765.0,252.0,228.0,61.0,47.0,11.417910447761194,3.7611940298507465,3.4029850746268657,15.0,0.5,1.1,0.036,-1.0,0.4,-0.9,-0.1,0.438,0.462
Dwyane Wade,wadedw01,historical,2017-18,2017,36.0,CLE,SG,46.0,1069.0,513.0,181.0,163.0,42.0,32.0,11.152173913043478,3.9347826086956523,3.5434782608695654,15.9,0.519,1.3,0.057,-0.2,0.5,-0.1,-0.1,0.455,0.482
Dwyane Wade,wadedw01,historical,2017-18,2017,36.0,MIA,SG,21.0,467.0,252.0,71.0,65.0,19.0,15.0,12.0,3.380952380952381,3.0952380952380953,13.1,0.465,-0.1,-0.014,-2.8,-0.1,-2.8,0.0,0.409,0.427
Dwyane Wade,wadedw01,historical,2018-19,2018,37.0,MIA,SG,72.0,1885.0,1083.0,285.0,301.0,59.0,38.0,15.041666666666666,3.9583333333333335,4.180555555555555,15.8,0.51,2.4,0.061,0.6,1.2,0.8,-0.2,0.433,0.478
Carmelo Anthony,anthoca01,historical,2003-04,2003,19.0,DEN,SF,82.0,2995.0,1725.0,498.0,227.0,97.0,41.0,21.036585365853657,6.073170731707317,2.768292682926829,17.6,0.509,6.1,0.098,0.1,1.6,1.6,-1.6,0.426,0.449
Carmelo Anthony,anthoca01,historical,2004-05,2004,20.0,DEN,SF,75.0,2608.0,1558.0,426.0,194.0,68.0,30.0,20.773333333333333,5.68,2.5866666666666664,16.7,0.526,4.9,0.09,-1.2,0.5,0.4,-1.6,0.431,0.448
Carmelo Anthony,anthoca01,historical,2005-06,2005,21.0,DEN,SF,80.0,2941.0,2122.0,394.0,216.0,88.0,42.0,26.525,4.925,2.7,22.0,0.563,9.4,0.153,2.7,3.5,3.5,-0.9,0.481,0.493
Carmelo Anthony,anthoca01,historical,2006-07,2006,22.0,DEN,SF,65.0,2486.0,1881.0,391.0,249.0,77.0,23.0,28.93846153846154,6.015384615384615,3.830769230769231,22.1,0.552,7.3,0.14,1.9,2.5,3.2,-1.3,0.476,0.489
Carmelo Anthony,anthoca01,historical,2007-08,2007,23.0,DEN,SF,77.0,2806.0,1978.0,571.0,259.0,98.0,39.0,25.68831168831169,7.415584415584416,3.3636363636363638,21.1,0.568,8.2,0.14,1.6,2.5,2.5,-0.9,0.492,0.511
Carmelo Anthony,anthoca01,historical,2008-09,2008,24.0,DEN,SF,66.0,2277.0,1504.0,450.0,222.0,75.0,24.0,22.78787878787879,6.818181818181818,3.3636363636363638,19.0,0.532,5.0,0.105,0.5,1.5,1.5,-1.0,0.443,0.469
Carmelo Anthony,anthoca01,historical,2009-10,2009,25.0,DEN,SF,69.0,2634.0,1943.0,454.0,222.0,88.0,30.0,28.159420289855074,6.579710144927536,3.217391304347826,22.2,0.548,7.9,0.145,2.3,2.9,3.5,-1.2,0.458,0.478
Carmelo Anthony,anthoca01,historical,2010-11,2010,26.0,2TM,SF,77.0,2751.0,1970.0,563.0,221.0,68.0,46.0,25.584415584415584,7.311688311688312,2.8701298701298703,21.7,0.557,7.9,0.138,1.9,2.7,3.2,-1.2,0.455,0.487
Carmelo Anthony,anthoca01,historical,2010-11,2010,26.0,DEN,SF,50.0,1774.0,1259.0,382.0,140.0,43.0,31.0,25.18,7.64,2.8,21.2,0.547,4.7,0.127,1.4,1.5,2.4,-1.0,0.452,0.474
Carmelo Anthony,anthoca01,historical,2010-11,2010,26.0,NYK,SF,27.0,977.0,711.0,181.0,81.0,25.0,15.0,26.333333333333332,6.703703703703703,3.0,22.8,0.575,3.2,0.157,2.9,1.2,4.6,-1.7,0.461,0.51
Carmelo Anthony,anthoca01,historical,2011-12,2011,27.0,NYK,SF,55.0,1876.0,1245.0,344.0,200.0,62.0,24.0,22.636363636363637,6.254545454545455,3.6363636363636362,21.1,0.525,6.2,0.16,3.6,2.7,3.8,-0.2,0.43,0.463
Carmelo Anthony,anthoca01,historical,2012-13,2012,28.0,NYK,PF,67.0,2482.0,1920.0,460.0,171.0,52.0,32.0,28.65671641791045,6.865671641791045,2.5522388059701493,24.8,0.56,9.5,0.184,4.3,3.9,6.0,-1.7,0.449,0.502
Carmelo Anthony,anthoca01,historical,2013-14,2013,29.0,NYK,PF,77.0,2982.0,2112.0,622.0,242.0,95.0,51.0,27.428571428571427,8.077922077922079,3.142857142857143,24.4,0.561,10.7,0.172,5.0,5.3,5.8,-0.8,0.452,0.503
Carmelo Anthony,anthoca01,historical,2014-15,2014,30.0,NYK,SF,40.0,1428.0,966.0,264.0,122.0,40.0,17.0,24.15,6.6,3.05,21.5,0.531,2.9,0.097,3.0,1.8,4.9,-1.9,0.444,0.482
Carmelo Anthony,anthoca01,historical,2015-16,2015,31.0,NYK,SF,72.0,2530.0,1573.0,556.0,299.0,62.0,38.0,21.84722222222222,7.722222222222222,4.152777777777778,20.3,0.53,6.4,0.121,3.3,3.4,3.8,-0.5,0.434,0.474
Carmelo Anthony,anthoca01,historical,2016-17,2016,32.0,NYK,SF,74.0,2538.0,1659.0,438.0,213.0,60.0,34.0,22.41891891891892,5.918918918918919,2.8783783783783785,17.9,0.535,4.7,0.089,0.7,1.7,2.3,-1.6,0.433,0.488
Carmelo Anthony,anthoca01,historical,2017-18,2017,33.0,OKC,PF,78.0,2501.0,1261.0,453.0,103.0,47.0,49.0,16.166666666666668,5.8076923076923075,1.3205128205128205,12.7,0.503,3.7,0.071,-1.9,0.0,-0.6,-1.3,0.404,0.476
Carmelo Anthony,anthoca01,historical,2018-19,2018,34.0,HOU,PF,10.0,294.0,134.0,54.0,5.0,4.0,7.0,13.4,5.4,0.5,10.9,0.513,0.3,0.048,-2.7,-0.1,-1.3,-1.4,0.405,0.492
Carmelo Anthony,anthoca01,historical,2019-20,2019,35.0,POR,PF,58.0,1902.0,895.0,368.0,85.0,49.0,27.0,15.431034482758621,6.344827586206897,1.4655172413793103,12.4,0.525,1.3,0.033,-3.6,-0.8,-1.8,-1.8,0.43,0.485
Carmelo Anthony,anthoca01,historical,2020-21,2020,36.0,POR,PF,69.0,1690.0,924.0,214.0,104.0,46.0,38.0,13.391304347826088,3.101449275362319,1.5072463768115942,14.6,0.547,2.6,0.073,-1.1,0.4,0.2,-1.3,0.421,0.506
Carmelo Anthony,anthoca01,historical,2021-22,2021,37.0,LAL,PF,69.0,1793.0,919.0,288.0,68.0,47.0,52.0,13.318840579710145,4.173913043478261,0.9855072463768116,14.8,0.579,3.6,0.097,-0.5,0.7,0.4,-0.8,0.441,0.544
Kevin Garnett,garneke01,historical,1995-96,1995,19.0,MIN,SF,80.0,2293.0,835.0,501.0,145.0,86.0,131.0,10.4375,6.2625,1.8125,15.8,0.522,4.4,0.092,1.0,1.7,0.1,0.9,0.491,0.497
Kevin Garnett,garneke01,historical,1996-97,1996,20.0,MIN,SF,77.0,2995.0,1309.0,618.0,236.0,105.0,163.0,17.0,8.025974025974026,3.064935064935065,18.2,0.537,7.3,0.116,2.2,3.2,1.1,1.1,0.499,0.502
Kevin Garnett,garneke01,historical,1997-98,1997,21.0,MIN,PF,82.0,3222.0,1518.0,786.0,348.0,139.0,150.0,18.51219512195122,9.585365853658537,4.2439024390243905,20.4,0.527,9.6,0.143,4.2,5.0,2.6,1.5,0.491,0.492
Kevin Garnett,garneke01,historical,1998-99,1998,22.0,MIN,PF,47.0,1780.0,977.0,489.0,202.0,78.0,83.0,20.78723404255319,10.404255319148936,4.297872340425532,22.4,0.493,5.4,0.146,5.3,3.3,3.6,1.7,0.46,0.462
Kevin Garnett,garneke01,historical,1999-00,1999,23.0,MIN,PF,81.0,3243.0,1857.0,956.0,401.0,120.0,126.0,22.925925925925927,11.802469135802468,4.950617283950617,23.6,0.545,11.6,0.172,6.3,6.8,4.6,1.7,0.497,0.507
Kevin Garnett,garneke01,historical,2000-01,2000,24.0,MIN,PF,81.0,3202.0,1784.0,921.0,401.0,111.0,145.0,22.02469135802469,11.37037037037037,4.950617283950617,23.9,0.531,11.8,0.176,6.0,6.4,4.5,1.4,0.477,0.484
Kevin Garnett,garneke01,historical,2001-02,2001,25.0,MIN,PF,81.0,3175.0,1714.0,981.0,422.0,96.0,126.0,21.160493827160494,12.11111111111111,5.209876543209877,23.8,0.536,12.8,0.194,6.8,7.1,5.1,1.8,0.47,0.484
Kevin Garnett,garneke01,historical,2002-03,2002,26.0,MIN,PF,82.0,3321.0,1883.0,1102.0,495.0,113.0,129.0,22.963414634146343,13.439024390243903,6.036585365853658,26.4,0.553,15.6,0.225,8.4,8.7,6.0,2.4,0.502,0.508
Kevin Garnett,garneke01,historical,2003-04,2003,27.0,MIN,PF,82.0,3231.0,1987.0,1139.0,409.0,120.0,178.0,24.23170731707317,13.890243902439025,4.987804878048781,29.4,0.547,18.3,0.272,10.2,10.0,6.8,3.3,0.499,0.502
Kevin Garnett,garneke01,historical,2004-05,2004,28.0,MIN,PF,82.0,3121.0,1817.0,1108.0,466.0,121.0,112.0,22.158536585365855,13.512195121951219,5.682926829268292,28.2,0.567,16.1,0.248,9.5,9.1,6.5,3.0,0.502,0.504
Kevin Garnett,garneke01,historical,2005-06,2005,29.0,MIN,PF,76.0,2957.0,1656.0,966.0,308.0,104.0,107.0,21.789473684210527,12.710526315789474,4.052631578947368,26.8,0.589,14.9,0.242,7.8,7.4,5.6,2.2,0.526,0.529
Kevin Garnett,garneke01,historical,2006-07,2006,30.0,MIN,PF,76.0,2995.0,1704.0,975.0,313.0,89.0,126.0,22.42105263157895,12.828947368421053,4.118421052631579,24.1,0.546,10.7,0.171,5.4,5.5,3.8,1.7,0.476,0.48
Kevin Garnett,garneke01,historical,2007-08,2007,31.0,BOS,PF,71.0,2328.0,1337.0,655.0,244.0,100.0,89.0,18.830985915492956,9.225352112676056,3.436619718309859,25.3,0.588,12.9,0.265,8.2,6.0,4.7,3.5,0.539,0.539
Kevin Garnett,garneke01,historical,2008-09,2008,32.0,BOS,PF,57.0,1772.0,899.0,485.0,144.0,63.0,68.0,15.771929824561404,8.508771929824562,2.526315789473684,21.2,0.563,7.1,0.193,5.7,3.5,2.8,3.0,0.531,0.532
Kevin Garnett,garneke01,historical,2009-10,2009,33.0,BOS,PF,69.0,2060.0,990.0,506.0,185.0,68.0,57.0,14.347826086956522,7.333333333333333,2.681159420289855,19.4,0.569,7.3,0.171,3.5,2.9,1.5,1.9,0.521,0.521
Kevin Garnett,garneke01,historical,2010-11,2010,34.0,BOS,PF,71.0,2220.0,1056.0,631.0,171.0,95.0,57.0,14.873239436619718,8.887323943661972,2.408450704225352,20.6,0.575,9.0,0.194,4.7,3.8,1.8,2.9,0.528,0.529
Kevin Garnett,garneke01,historical,2011-12,2011,35.0,BOS,C,60.0,1864.0,947.0,494.0,175.0,56.0,61.0,15.783333333333333,8.233333333333333,2.9166666666666665,20.4,0.55,6.9,0.178,4.3,2.9,1.8,2.5,0.503,0.505
Kevin Garnett,garneke01,historical,2012-13,2012,36.0,BOS,C,68.0,2022.0,1004.0,530.0,159.0,78.0,62.0,14.764705882352942,7.794117647058823,2.338235294117647,19.2,0.535,5.6,0.133,2.6,2.3,0.9,1.7,0.496,0.498
Kevin Garnett,garneke01,historical,2013-14,2013,37.0,BRK,C,54.0,1109.0,352.0,358.0,82.0,43.0,40.0,6.518518518518518,6.62962962962963,1.5185185185185186,13.3,0.467,1.2,0.054,-1.2,0.2,-2.5,1.3,0.441,0.441
Kevin Garnett,garneke01,historical,2014-15,2014,38.0,2TM,PF,47.0,952.0,323.0,311.0,77.0,46.0,17.0,6.872340425531915,6.617021276595745,1.6382978723404256,15.2,0.496,1.9,0.096,0.7,0.7,-1.2,1.9,0.467,0.469
Kevin Garnett,garneke01,historical,2014-15,2014,38.0,BRK,PF,42.0,854.0,285.0,285.0,69.0,41.0,13.0,6.785714285714286,6.785714285714286,1.6428571428571428,14.8,0.486,1.6,0.089,0.3,0.5,-1.4,1.7,0.455,0.456
Kevin Garnett,garneke01,historical,2014-15,2014,38.0,MIN,PF,5.0,98.0,38.0,26.0,8.0,5.0,4.0,7.6,5.2,1.6,19.3,0.58,0.3,0.161,4.3,0.2,0.8,3.5,0.581,0.581
Kevin Garnett,garneke01,historical,2015-16,2015,39.0,MIN,PF,38.0,556.0,122.0,150.0,62.0,28.0,10.0,3.210526315789474,3.9473684210526314,1.631578947368421,12.3,0.491,1.1,0.092,1.5,0.5,-1.6,3.1,0.47,0.47
Allen Iverson,iversal01,historical,1996-97,1996,21.0,PHI,PG,76.0,3045.0,1787.0,312.0,567.0,157.0,24.0,23.513157894736842,4.105263157894737,7.4605263157894735,18.0,0.513,4.1,0.065,0.9,2.2,2.5,-1.6,0.416,0.467
Allen Iverson,iversal01,historical,1997-98,1997,22.0,PHI,PG,80.0,3150.0,1758.0,296.0,494.0,176.0,25.0,21.975,3.7,6.175,20.4,0.535,9.0,0.138,3.6,4.5,3.5,0.1,0.461,0.486
Allen Iverson,iversal01,historical,1998-99,1998,23.0,PHI,SG,48.0,1990.0,1284.0,236.0,223.0,110.0,7.0,26.75,4.916666666666667,4.645833333333333,22.2,0.508,7.2,0.173,5.7,3.9,5.1,0.6,0.412,0.439
Allen Iverson,iversal01,historical,1999-00,1999,24.0,PHI,SG,70.0,2853.0,1989.0,267.0,328.0,144.0,5.0,28.414285714285715,3.8142857142857145,4.685714285714286,20.0,0.496,6.9,0.116,3.2,3.8,3.4,-0.2,0.421,0.446
Allen Iverson,iversal01,historical,2000-01,2000,25.0,PHI,SG,71.0,2979.0,2207.0,273.0,325.0,178.0,20.0,31.08450704225352,3.8450704225352115,4.577464788732394,24.0,0.518,11.8,0.19,6.1,6.1,5.0,1.1,0.42,0.447
Allen Iverson,iversal01,historical,2001-02,2001,26.0,PHI,SG,60.0,2622.0,1883.0,269.0,331.0,168.0,13.0,31.383333333333333,4.483333333333333,5.516666666666667,21.9,0.489,6.9,0.126,4.8,4.5,3.9,0.8,0.398,0.422
Allen Iverson,iversal01,historical,2002-03,2002,27.0,PHI,SG,82.0,3485.0,2262.0,344.0,454.0,225.0,13.0,27.585365853658537,4.195121951219512,5.536585365853658,21.2,0.5,9.2,0.127,3.5,4.8,3.2,0.2,0.414,0.436
Allen Iverson,iversal01,historical,2003-04,2003,28.0,PHI,SG,48.0,2040.0,1266.0,178.0,324.0,115.0,5.0,26.375,3.7083333333333335,6.75,19.3,0.478,2.8,0.066,2.1,2.1,2.7,-0.6,0.387,0.412
Allen Iverson,iversal01,historical,2004-05,2004,29.0,PHI,PG,75.0,3174.0,2302.0,299.0,596.0,180.0,9.0,30.69333333333333,3.986666666666667,7.946666666666666,23.2,0.532,9.0,0.136,4.2,5.0,4.2,0.0,0.424,0.453
Allen Iverson,iversal01,historical,2005-06,2005,30.0,PHI,PG,72.0,3103.0,2377.0,232.0,532.0,140.0,10.0,33.013888888888886,3.2222222222222223,7.388888888888889,25.9,0.543,10.6,0.165,4.8,5.3,5.8,-1.0,0.447,0.467
Allen Iverson,iversal01,historical,2006-07,2006,31.0,2TM,PG,65.0,2761.0,1709.0,193.0,468.0,123.0,13.0,26.29230769230769,2.9692307692307693,7.2,19.6,0.54,6.2,0.108,1.8,2.6,2.6,-0.8,0.442,0.466
Allen Iverson,iversal01,historical,2006-07,2006,31.0,DEN,SG,50.0,2121.0,1241.0,152.0,359.0,90.0,12.0,24.82,3.04,7.18,18.4,0.545,4.6,0.105,1.1,1.7,1.9,-0.8,0.454,0.48
Allen Iverson,iversal01,historical,2006-07,2006,31.0,PHI,PG,15.0,640.0,468.0,41.0,109.0,33.0,1.0,31.2,2.7333333333333334,7.266666666666667,23.5,0.529,1.6,0.119,3.9,1.0,4.9,-1.0,0.413,0.429
Allen Iverson,iversal01,historical,2007-08,2007,32.0,DEN,SG,82.0,3424.0,2164.0,243.0,586.0,160.0,12.0,26.390243902439025,2.9634146341463414,7.146341463414634,20.9,0.567,11.6,0.163,2.7,4.0,3.4,-0.7,0.458,0.488
Allen Iverson,iversal01,historical,2008-09,2008,33.0,2TM,SG,57.0,2093.0,995.0,173.0,283.0,88.0,6.0,17.45614035087719,3.0350877192982457,4.964912280701754,15.8,0.504,2.9,0.066,0.2,1.1,0.2,0.0,0.417,0.434
Allen Iverson,iversal01,historical,2008-09,2008,33.0,DEN,SG,3.0,123.0,56.0,8.0,20.0,3.0,1.0,18.666666666666668,2.6666666666666665,6.666666666666667,15.2,0.549,0.2,0.087,0.3,0.1,1.8,-1.5,0.45,0.475
Allen Iverson,iversal01,historical,2008-09,2008,33.0,DET,PG,54.0,1970.0,939.0,165.0,263.0,85.0,5.0,17.38888888888889,3.0555555555555554,4.87037037037037,15.9,0.502,2.7,0.065,0.2,1.1,0.1,0.1,0.416,0.432
Allen Iverson,iversal01,historical,2009-10,2009,34.0,2TM,PG,28.0,865.0,385.0,79.0,113.0,19.0,2.0,13.75,2.8214285714285716,4.035714285714286,13.4,0.515,0.7,0.037,-3.0,-0.2,-1.0,-1.9,0.43,0.445
Allen Iverson,iversal01,historical,2009-10,2009,34.0,MEM,PG,3.0,67.0,37.0,4.0,11.0,1.0,0.0,12.333333333333334,1.3333333333333333,3.6666666666666665,16.9,0.591,0.1,0.074,-1.4,0.0,1.3,-2.7,0.577,0.596
Allen Iverson,iversal01,historical,2009-10,2009,34.0,PHI,SG,25.0,798.0,348.0,75.0,102.0,18.0,2.0,13.92,3.0,4.08,13.1,0.508,0.6,0.034,-3.1,-0.2,-1.2,-1.9,0.417,0.431
Scottie Pippen,pippesc01,historical,1987-88,1987,22.0,CHI,SF,79.0,1650.0,625.0,298.0,169.0,91.0,52.0,7.9113924050632916,3.7721518987341773,2.1392405063291138,12.9,0.489,2.3,0.066,-0.6,0.6,-1.9,1.3,0.463,0.466
Scottie Pippen,pippesc01,historical,1988-89,1988,23.0,CHI,SF,73.0,2413.0,1048.0,445.0,256.0,139.0,61.0,14.356164383561644,6.095890410958904,3.506849315068493,14.9,0.524,4.0,0.08,0.4,1.5,-0.5,1.0,0.476,0.488
Scottie Pippen,pippesc01,historical,1989-90,1989,24.0,CHI,SF,82.0,3148.0,1351.0,547.0,444.0,211.0,101.0,16.475609756097562,6.670731707317073,5.414634146341464,16.3,0.528,5.7,0.087,1.8,3.0,0.4,1.4,0.489,0.501
Scottie Pippen,pippesc01,historical,1990-91,1990,25.0,CHI,SF,82.0,3014.0,1461.0,595.0,511.0,193.0,93.0,17.817073170731707,7.2560975609756095,6.2317073170731705,20.6,0.561,11.2,0.179,5.8,5.9,3.2,2.5,0.52,0.529
